form	token_urn	expanded_form	presentation_form
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:766.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:778.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:782.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:811.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:830.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:846.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:863.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:866.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:876.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:878.1.text.token9	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:904.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:928.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:929.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:937.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:942.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:949.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:954.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:957.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:962.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:968.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:976.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:979.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:995.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1005.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1043.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1046.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1051.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1058.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1078.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1095.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1096.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1098.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1113.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1124.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1128.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1130.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1134.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1139.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1143.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1148.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1149.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1152.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1153.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1160.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1164.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1170.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1170.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1180.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1184.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1186.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1187.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1189.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1192.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1197.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1200.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1204.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1223.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1225.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1233.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1238.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1240.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1242.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1244.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1248.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1252.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1283.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1285.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1314.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1317.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1330.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1364.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1367.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1370.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1377.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1380.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1384.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1392.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1395.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1399.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1400.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1401.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1402.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1402.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1405.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1416.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1421.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1423.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1426.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1431.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1433.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg015.fu.sp:1437.1.text.token6	δέ	δέ
