frequency	elided_form	expanded_form	presentation_form	turns
1	ἐνθάδ’	ἐνθάδε	ἐνθάδε	urn:cts:greekLit:tlg0013.tlg005.fucex:147.token5
1	πάντ’	πάντα	πάντα	urn:cts:greekLit:tlg0013.tlg005.fucex:28.token3
1	ἐλέαιρ’		ἐλέαιρ’	urn:cts:greekLit:tlg0013.tlg005.fucex:189.token4
1	παρ’	παρά	παρά	urn:cts:greekLit:tlg0013.tlg005.fucex:227.token2
1	εἰποῦσ’		εἰποῦσ’	urn:cts:greekLit:tlg0013.tlg005.fucex:291.token2
1	δέρματ’		δέρματ’	urn:cts:greekLit:tlg0013.tlg005.fucex:159.token2
1	κάλ’		κάλ’	urn:cts:greekLit:tlg0013.tlg005.fucex:181.token8
1	ἀφ’		ἀφ’	urn:cts:greekLit:tlg0013.tlg005.fucex:201.token2
1	ἔστ’	ἔστε	ἔστε	urn:cts:greekLit:tlg0013.tlg005.fucex:34.token8
1	δύνατ’		δύνατ’	urn:cts:greekLit:tlg0013.tlg005.fucex:234.token5
1	ἠράσατ’		ἠράσατ’	urn:cts:greekLit:tlg0013.tlg005.fucex:57.token1
1	ἔπλετ’		ἔπλετ’	urn:cts:greekLit:tlg0013.tlg005.fucex:130.token9
1	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0013.tlg005.fucex:259.token5
1	μίσγοντ’		μίσγοντ’	urn:cts:greekLit:tlg0013.tlg005.fucex:263.token1
1	μέγ’		μέγ’	urn:cts:greekLit:tlg0013.tlg005.fucex:247.token3
1	ἵν’	ἵνα	ἵνα	urn:cts:greekLit:tlg0013.tlg005.fucex:203.token6
1	ζῶντ’		ζῶντ’	urn:cts:greekLit:tlg0013.tlg005.fucex:188.token3
1	ἔσθ’	ἔστι	ἔστι	urn:cts:greekLit:tlg0013.tlg005.fucex:238.token1
1	δεῦρ’	δεῦρο	δεῦρο	urn:cts:greekLit:tlg0013.tlg005.fucex:95.token5
1	ὅσ’		ὅσ’	urn:cts:greekLit:tlg0013.tlg005.fucex:5.token2
1	εὖτ’		εὖτ’	urn:cts:greekLit:tlg0013.tlg005.fucex:38.token5
1	ἠδ’		ἠδ’	urn:cts:greekLit:tlg0013.tlg005.fucex:5.token6
1	ὄνομ’		ὄνομ’	urn:cts:greekLit:tlg0013.tlg005.fucex:198.token5
1	ἐνθ’		ἐνθ’	urn:cts:greekLit:tlg0013.tlg005.fucex:60.token1
1	φῦλ’		φῦλ’	urn:cts:greekLit:tlg0013.tlg005.fucex:129.token3
1	τότ’		τότ’	urn:cts:greekLit:tlg0013.tlg005.fucex:54.token2
1	ἄπ’		ἄπ’	urn:cts:greekLit:tlg0013.tlg005.fucex:271.token7
