frequency	elided_form	expanded_form	presentation_form	turns
3	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:246.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:262.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:455.1.text.token.1
3	πῆμ’		πῆμ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:103.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:472.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1075.1.text.token.1
3	ἀκούσαθ’		ἀκούσαθ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:275.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:443.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:703.1.text.token.4
3	ὑφ’		ὑφ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:171.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:465.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:833.1.text.token.1
3	ἔχουσ’		ἔχουσ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:255.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:491.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:494.1.text.token.1
3	οὔποτ’		οὔποτ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:175.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:688.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:688.1.text.token.2
3	ἀπ’	ἀπό	ἀπό	urn:cts:greekLit:tlg0085.tlg003.fu.sp:400.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:721.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:853.1.text.token.3
3	τάσδ’		τάσδ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:107.1.text.token.4,urn:cts:greekLit:tlg0085.tlg003.fu.sp:738.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1040.1.text.token.4
3	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0085.tlg003.fu.sp:308.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1042.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1079.1.text.token.2
3	τοῦτ’	τοῦτο	τοῦτο	urn:cts:greekLit:tlg0085.tlg003.fu.sp:253.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:520.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:826.1.text.token.2
2	μήποτ’		μήποτ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:205.1.text.token.5,urn:cts:greekLit:tlg0085.tlg003.fu.sp:536.1.text.token.6
2	πάντ’	πάντα	πάντα	urn:cts:greekLit:tlg0085.tlg003.fu.sp:196.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:821.1.text.token.5
2	ἐνταῦθ’		ἐνταῦθ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:206.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:638.1.text.token.1
2	ὅδ’		ὅδ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:1030.1.text.token.6,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1041.1.text.token.1
2	πάνθ’		πάνθ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:736.1.text.token.7,urn:cts:greekLit:tlg0085.tlg003.fu.sp:981.1.text.token.3
2	κατ’	κατά	κατά	urn:cts:greekLit:tlg0085.tlg003.fu.sp:214.1.text.token.3,urn:cts:greekLit:tlg0085.tlg003.fu.sp:869.1.text.token.2
2	ποθ’	ποτε	ποτε	urn:cts:greekLit:tlg0085.tlg003.fu.sp:192.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:195.1.text.token.3
2	μέγ’		μέγ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:253.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:647.1.text.token.5
2	ὧδ’		ὧδ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:243.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:595.1.text.token.10
2	ἥντιν’	ἥντινα	ἥντινα	urn:cts:greekLit:tlg0085.tlg003.fu.sp:617.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:1070.1.text.token.2
2	οὐκέτ’	οὐκέτι	οὐκέτι	urn:cts:greekLit:tlg0085.tlg003.fu.sp:520.1.text.token.2,urn:cts:greekLit:tlg0085.tlg003.fu.sp:775.1.text.token.2
2	τοιαῦτ’		τοιαῦτ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:28.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:216.1.text.token.1
2	ἅπαντ’		ἅπαντ’	urn:cts:greekLit:tlg0085.tlg003.fu.sp:49.1.text.token.1,urn:cts:greekLit:tlg0085.tlg003.fu.sp:267.1.text.token.6
