frequency	elided_form	expanded_form	presentation_form	turns
3	τῶνδ’		τῶνδ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:217.1.text.token.7,urn:cts:greekLit:tlg0085.tlg002.fu.sp:226.1.text.token.7,urn:cts:greekLit:tlg0085.tlg002.fu.sp:895.1.text.token.4
3	ὧδ’		ὧδ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:343.1.text.token.7,urn:cts:greekLit:tlg0085.tlg002.fu.sp:724.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:727.1.text.token.6
3	γένοιτ’		γένοιτ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:212.1.text.token.6,urn:cts:greekLit:tlg0085.tlg002.fu.sp:234.1.text.token.3,urn:cts:greekLit:tlg0085.tlg002.fu.sp:438.1.text.token.3
3	ἄρ’	ἄρα	ἄρα	urn:cts:greekLit:tlg0085.tlg002.fu.sp:472.1.text.token.6,urn:cts:greekLit:tlg0085.tlg002.fu.sp:733.1.text.token.5,urn:cts:greekLit:tlg0085.tlg002.fu.sp:934.1.text.token.2
3	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0085.tlg002.fu.sp:372.1.text.token.4,urn:cts:greekLit:tlg0085.tlg002.fu.sp:484.1.text.token.6,urn:cts:greekLit:tlg0085.tlg002.fu.sp:835.1.text.token.2
3	ἀφ’		ἀφ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:177.1.text.token.3,urn:cts:greekLit:tlg0085.tlg002.fu.sp:611.1.text.token.3,urn:cts:greekLit:tlg0085.tlg002.fu.sp:866.1.text.token.2
3	ὥστ’	ὥστε	ὥστε	urn:cts:greekLit:tlg0085.tlg002.fu.sp:335.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:458.1.text.token.5,urn:cts:greekLit:tlg0085.tlg002.fu.sp:722.1.text.token.6
3	ἔτ’	ἔτι	ἔτι	urn:cts:greekLit:tlg0085.tlg002.fu.sp:348.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:438.1.text.token.6,urn:cts:greekLit:tlg0085.tlg002.fu.sp:815.1.text.token.4
2	παρ’	παρά	παρά	urn:cts:greekLit:tlg0085.tlg002.fu.sp:303.1.text.token.2,urn:cts:greekLit:tlg0085.tlg002.fu.sp:406.1.text.token.3
2	ὅδ’		ὅδ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:932.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:942.1.text.token.6
2	εὖτ’		εὖτ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:230.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:364.1.text.token.1
2	πῆμ’		πῆμ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:265.1.text.token.2,urn:cts:greekLit:tlg0085.tlg002.fu.sp:1027.1.text.token.3
2	Ἑλλάδ’		Ἑλλάδ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:2.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:809.1.text.token.4
2	τοιάδ’		τοιάδ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:436.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:757.1.text.token.1
2	ἄπριγδ’		ἄπριγδ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:1057.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:1063.1.text.token.1
2	τότ’		τότ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:498.1.text.token.5,urn:cts:greekLit:tlg0085.tlg002.fu.sp:555.1.text.token.2
2	’γὼ	ἐγώ	ἐγώ	urn:cts:greekLit:tlg0085.tlg002.fu.sp:445.1.text.token.2,urn:cts:greekLit:tlg0085.tlg002.fu.sp:517.1.text.token.2
2	τοιόνδ’		τοιόνδ’	urn:cts:greekLit:tlg0085.tlg002.fu.sp:59.1.text.token.1,urn:cts:greekLit:tlg0085.tlg002.fu.sp:179.1.text.token.4
2	ἀπ’	ἀπό	ἀπό	urn:cts:greekLit:tlg0085.tlg002.fu.sp:270.1.text.token.2,urn:cts:greekLit:tlg0085.tlg002.fu.sp:768.1.text.token.3
