’	'	ἒ	e)\	x--------
ἄμοιρον	a)/moiron	ἄμοιρος	a)/moiros	n-s---na-
ἄμοιρος	a)/moiros	ἄμοιρος	a)/moiros	n-s---mn-
ἄμοιρος	a)/moiros	ἄμοιρος	a)/moiros	n-s---fn-
ἄν	a)/n	ἄν1	a)/n1	g--------
ἄν	a)/n	ἄν2	a)/n2	c--------
ἄν	a)/n	ἀνά	a)na/	r--------
ἄν	a)/n	ἐάν	e)a/n	c--------
ἄναλκιν	a)/nalkin	ἄναλκις	a)/nalkis	n-s---fa-
ἄνανδρος	a)/nandros	ἄνανδρος	a)/nandros	n-s---mn-
ἄνανδρος	a)/nandros	ἄνανδρος	a)/nandros	n-s---fn-
ἄναυδος	a)/naudos	ἄναυδος	a)/naudos	n-s---mn-
ἄναυδος	a)/naudos	ἄναυδος	a)/naudos	n-s---fn-
ἄνδρα	a)/ndra	ἀνήρ	a)nh/r	n-s---ma-
ἄνδρας	a)/ndras	ἀνήρ	a)nh/r	n-p---ma-
ἄνδρες	a)/ndres	ἀνήρ	a)nh/r	n-p---mn-
ἄνδρες	a)/ndres	ἀνήρ	a)nh/r	n-p---mv-
ἄνευ	a)/neu	ἄνευ	a)/neu	r--------
ἄνευ	a)/neu	ἄνω1	a)/nw1	v2siie---
ἄνευ	a)/neu	ἄνω1	a)/nw1	v2spme---
ἄνευ	a)/neu	ἄνω1	a)/nw1	v2siie---
ἄνθος	a)/nqos	ἄνθος	a)/nqos	n-s---nn-
ἄνθος	a)/nqos	ἄνθος	a)/nqos	n-s---nv-
ἄνθος	a)/nqos	ἄνθος	a)/nqos	n-s---na-
ἄνθρωπε	a)/nqrwpe	ἄνθρωπος	a)/nqrwpos	n-s---mv-
ἄνθρωποι	a)/nqrwpoi	ἄνθρωπος	a)/nqrwpos	n-p---mn-
ἄνθρωποι	a)/nqrwpoi	ἄνθρωπος	a)/nqrwpos	n-p---mv-
ἄνθρωπον	a)/nqrwpon	ἄνθρωπος	a)/nqrwpos	n-s---ma-
ἄνθρωπος	a)/nqrwpos	ἄνθρωπος	a)/nqrwpos	n-s---mn-
ἄνοπλοι	a)/noploi	ἄνοπλος	a)/noplos	n-p---mn-
ἄνοπλοι	a)/noploi	ἄνοπλος	a)/noplos	n-p---mv-
ἄνοπλοι	a)/noploi	ἄνοπλος	a)/noplos	n-p---fn-
ἄνοπλοι	a)/noploi	ἄνοπλος	a)/noplos	n-p---fv-
ἄντικρυς	a)/ntikrus	ἄντικρυς	a)/ntikrus	d--------
ἄνω	a)/nw	ἄνοος	a)/noos	n-d---mn-
ἄνω	a)/nw	ἄνοος	a)/noos	n-d---mv-
ἄνω	a)/nw	ἄνοος	a)/noos	n-d---ma-
ἄνω	a)/nw	ἄνοος	a)/noos	n-d---fn-
ἄνω	a)/nw	ἄνοος	a)/noos	n-d---fv-
ἄνω	a)/nw	ἄνοος	a)/noos	n-d---fa-
ἄνω	a)/nw	ἄνοος	a)/noos	n-d---nn-
ἄνω	a)/nw	ἄνοος	a)/noos	n-d---nv-
ἄνω	a)/nw	ἄνοος	a)/noos	n-d---na-
ἄνω	a)/nw	ἄνω1	a)/nw1	v1spsa---
ἄνω	a)/nw	ἄνω1	a)/nw1	v1spia---
ἄνω	a)/nw	ἄνω2	a)/nw2	d--------
ἄνωθεν	a)/nwqen	ἄνωθεν	a)/nwqen	d--------
ἄξια	a)/cia	ἄξιος	a)/cios	a-p---nn-
ἄξια	a)/cia	ἄξιος	a)/cios	a-p---nv-
ἄξια	a)/cia	ἄξιος	a)/cios	a-p---na-
ἄξιον	a)/cion	ἄξιος	a)/cios	a-s---ma-
ἄξιον	a)/cion	ἄξιος	a)/cios	a-s---nn-
ἄξιον	a)/cion	ἄξιος	a)/cios	a-s---nv-
ἄξιον	a)/cion	ἄξιος	a)/cios	a-s---na-
ἄπειμι	a)/peimi	ἄπειμι1	a)/peimi1	v1spia---
ἄπειμι	a)/peimi	ἄπειμι2	a)/peimi2	v1spia---
ἄπειροι	a)/peiroi	ἄπειροσ1	a)/peiros1	n-p---mn-
ἄπειροι	a)/peiroi	ἄπειροσ1	a)/peiros1	n-p---mv-
ἄπειροι	a)/peiroi	ἄπειροσ1	a)/peiros1	n-p---fn-
ἄπειροι	a)/peiroi	ἄπειροσ1	a)/peiros1	n-p---fv-
ἄπειροι	a)/peiroi	ἄπειροσ2	a)/peiros2	n-p---mn-
ἄπειροι	a)/peiroi	ἄπειροσ2	a)/peiros2	n-p---mv-
ἄπειροι	a)/peiroi	ἄπειροσ2	a)/peiros2	n-p---fn-
ἄπειροι	a)/peiroi	ἄπειροσ2	a)/peiros2	n-p---fv-
ἄπειροι	a)/peiroi	ἤπειρος	h)/peiros	n-p---fn-
ἄπειροι	a)/peiroi	ἤπειρος	h)/peiros	n-p---fv-
ἄπειρος	a)/peiros	ἄπειροσ1	a)/peiros1	n-s---mn-
ἄπειρος	a)/peiros	ἄπειροσ1	a)/peiros1	n-s---fn-
ἄπειρος	a)/peiros	ἄπειροσ2	a)/peiros2	n-s---mn-
ἄπειρος	a)/peiros	ἄπειροσ2	a)/peiros2	n-s---fn-
ἄπειρος	a)/peiros	ἤπειρος	h)/peiros	n-s---fn-
ἄπεισι	a)/peisi	ἄπειμι1	a)/peimi1	v3ppia---
ἄπεισι	a)/peisi	ἄπειμι2	a)/peimi2	v3spia---
ἄπορα	a)/pora	ἄπορος	a)/poros	n-p---nn-
ἄπορα	a)/pora	ἄπορος	a)/poros	n-p---nv-
ἄπορα	a)/pora	ἄπορος	a)/poros	n-p---na-
ἄπωθεν	a)/pwqen	ἄπωθεν	a)/pwqen	d--------
ἄρα	a)/ra	ἄρα	a)/ra	g--------
ἄρα	a)/ra	ἄρον	a)/ron	n-p---nn-
ἄρα	a)/ra	ἄρον	a)/ron	n-p---nv-
ἄρα	a)/ra	ἄρον	a)/ron	n-p---na-
ἄρα	a)/ra	ἄρος	a)/ros	n-p---nn-
ἄρα	a)/ra	ἄρος	a)/ros	n-p---nv-
ἄρα	a)/ra	ἄρος	a)/ros	n-p---na-
ἄρας	a)/ras	αἴρω	ai)/rw	v-sapamn-
ἄρας	a)/ras	αἴρω	ai)/rw	v-sapamv-
ἄργυρον	a)/rguron	ἄργυρος	a)/rguros	n-s---ma-
ἄργυρος	a)/rguros	ἄργυρος	a)/rguros	n-s---mn-
ἄριστα	a)/rista	ἄριστον	a)/riston	n-p---nn-
ἄριστα	a)/rista	ἄριστον	a)/riston	n-p---nv-
ἄριστα	a)/rista	ἄριστον	a)/riston	n-p---na-
ἄριστα	a)/rista	ἄριστον	a)/riston	n-p---nn-
ἄριστα	a)/rista	ἄριστον	a)/riston	n-p---nv-
ἄριστα	a)/rista	ἄριστον	a)/riston	n-p---na-
ἄριστα	a)/rista	ἄριστος	a)/ristos	a-p---nn-
ἄριστα	a)/rista	ἄριστος	a)/ristos	a-p---nv-
ἄριστα	a)/rista	ἄριστος	a)/ristos	a-p---na-
ἄριστοι	a)/ristoi	ἄριστος	a)/ristos	a-p---mn-
ἄριστοι	a)/ristoi	ἄριστος	a)/ristos	a-p---mv-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---nn-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---nv-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---na-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---nn-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---nv-
ἄριστον	a)/riston	ἄριστον	a)/riston	n-s---na-
ἄριστον	a)/riston	ἄριστος	a)/ristos	a-s---ma-
ἄριστον	a)/riston	ἄριστος	a)/ristos	a-s---nn-
ἄριστον	a)/riston	ἄριστος	a)/ristos	a-s---nv-
ἄριστον	a)/riston	ἄριστος	a)/ristos	a-s---na-
ἄρκτου	a)/rktou	ἄρκτος	a)/rktos	n-s---fg-
ἄρνα	a)/rna	ἀρνός	a)rno/s	n-s---ma-
ἄρνα	a)/rna	ἀρνός	a)rno/s	n-s---fa-
ἄρξουσαν	a)/rcousan	ἄρχω	a)/rxw	v-sfpafa-
ἄρξω	a)/rcw	ἄρχω	a)/rxw	v2saim---
ἄρξω	a)/rcw	ἄρχω	a)/rxw	v1sasa---
ἄρξω	a)/rcw	ἄρχω	a)/rxw	v1sfia---
ἄρξω	a)/rcw	ἄρχω	a)/rxw	v2saim---
ἄρτι	a)/rti	ἄρτι	a)/rti	d--------
ἄρχειν	a)/rxein	ἄρχω	a)/rxw	v--pna---
ἄρχον	a)/rxon	ἄρχω	a)/rxw	v-sppamv-
ἄρχον	a)/rxon	ἄρχω	a)/rxw	v-sppann-
ἄρχον	a)/rxon	ἄρχω	a)/rxw	v-sppanv-
ἄρχον	a)/rxon	ἄρχω	a)/rxw	v-sppana-
ἄρχον	a)/rxon	ἄρχω	a)/rxw	v3piia---
ἄρχον	a)/rxon	ἄρχω	a)/rxw	v1siia---
ἄρχον	a)/rxon	ἄρχων	a)/rxwn	n-s---mv-
ἄρχοντα	a)/rxonta	ἄρχω	a)/rxw	v-pppann-
ἄρχοντα	a)/rxonta	ἄρχω	a)/rxw	v-pppanv-
ἄρχοντα	a)/rxonta	ἄρχω	a)/rxw	v-pppana-
ἄρχοντα	a)/rxonta	ἄρχω	a)/rxw	v-sppama-
ἄρχοντα	a)/rxonta	ἄρχων	a)/rxwn	n-s---ma-
ἄσπορον	a)/sporon	ἄσπαρτος	a)/spartos	n-s---ma-
ἄσπορον	a)/sporon	ἄσπαρτος	a)/spartos	n-s---fa-
ἄσπορον	a)/sporon	ἄσπαρτος	a)/spartos	n-s---nn-
ἄσπορον	a)/sporon	ἄσπαρτος	a)/spartos	n-s---nv-
ἄσπορον	a)/sporon	ἄσπαρτος	a)/spartos	n-s---na-
ἄσπορον	a)/sporon	ἄσπορος	a)/sporos	n-s---ma-
ἄσπορον	a)/sporon	ἄσπορος	a)/sporos	n-s---fa-
ἄσπορον	a)/sporon	ἄσπορος	a)/sporos	n-s---nn-
ἄσπορον	a)/sporon	ἄσπορος	a)/sporos	n-s---nv-
ἄσπορον	a)/sporon	ἄσπορος	a)/sporos	n-s---na-
ἄτην	a)/thn	ἄτη	a)/th	n-s---fa-
ἄτοπον	a)/topon	ἄτοπος	a)/topos	n-s---ma-
ἄτοπον	a)/topon	ἄτοπος	a)/topos	n-s---fa-
ἄτοπον	a)/topon	ἄτοπος	a)/topos	n-s---nn-
ἄτοπον	a)/topon	ἄτοπος	a)/topos	n-s---nv-
ἄτοπον	a)/topon	ἄτοπος	a)/topos	n-s---na-
ἄφθονον	a)/fqonon	ἄφθονος	a)/fqonos	n-s---ma-
ἄφθονον	a)/fqonon	ἄφθονος	a)/fqonos	n-s---fa-
ἄφθονον	a)/fqonon	ἄφθονος	a)/fqonos	n-s---nn-
ἄφθονον	a)/fqonon	ἄφθονος	a)/fqonos	n-s---nv-
ἄφθονον	a)/fqonon	ἄφθονος	a)/fqonos	n-s---na-
ἄφνω	a)/fnw	ἄφνω	a)/fnw	d--------
ἄφωνος	a)/fwnos	ἄφωνος	a)/fwnos	n-s---mn-
ἄφωνος	a)/fwnos	ἄφωνος	a)/fwnos	n-s---fn-
ἄχαριν	a)/xarin	ἄχαρις	a)/xaris	n-s---ma-
ἄχαριν	a)/xarin	ἄχαρις	a)/xaris	n-s---fa-
ἄχρι	a)/xri	ἄχρι	a)/xri	d--------
ἅ	a(/	ὁ	o(	l-s---fn-
ἅ	a(/	ὅς	o(/s	p-p---na-
ἅ	a(/	ὅς	o(/s	p-p---nn-
ἅ	a(/	ὅς	o(/s	p-d---fa-
ἅ	a(/	ὅς	o(/s	p-d---fn-
ἅ	a(/	ὅς	o(/s	p-s---fn-
ἅμα	a(/ma	ἅμα	a(/ma	d--------
ἅμαξαι	a(/macai	ἄμαξα	a)/maca	n-p---fn-
ἅμαξαι	a(/macai	ἄμαξα	a)/maca	n-p---fv-
ἅμαξαν	a(/macan	ἄμαξα	a)/maca	n-s---fa-
ἅπαν	a(/pan	ἅπας	a(/pas	a-s---nn-
ἅπαν	a(/pan	ἅπας	a(/pas	a-s---nv-
ἅπαν	a(/pan	ἅπας	a(/pas	a-s---na-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-p---nn-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-p---nv-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-p---na-
ἅπαντα	a(/panta	ἅπας	a(/pas	a-s---ma-
ἅπαντας	a(/pantas	ἅπας	a(/pas	a-p---ma-
ἅπαξ	a(/pac	ἅπαξ	a(/pac	d--------
ἅπασαν	a(/pasan	ἅπας	a(/pas	a-s---fa-
ἅπασι	a(/pasi	ἅπας	a(/pas	a-p---md-
ἅπασι	a(/pasi	ἅπας	a(/pas	a-p---nd-
ἅπτεσθαι	a(/ptesqai	ἅπτω	a(/ptw	v--pne---
ἅρμα	a(/rma	ἅρμα	a(/rma	n-s---nn-
ἅρμα	a(/rma	ἅρμα	a(/rma	n-s---nv-
ἅρμα	a(/rma	ἅρμα	a(/rma	n-s---na-
ἅρματα	a(/rmata	ἅρμα	a(/rma	n-p---nn-
ἅρματα	a(/rmata	ἅρμα	a(/rma	n-p---nv-
ἅρματα	a(/rmata	ἅρμα	a(/rma	n-p---na-
ἅρματος	a(/rmatos	ἅρμα	a(/rma	n-s---ng-
ἅς	a(/s	ὅς	o(/s	p-p---fa-
ἅτε	a(/te	ἅτε	a(/te	d--------
ἅψασα	a(/yasa	ἅπτω	a(/ptw	v-sapafn-
ἅψασα	a(/yasa	ἅπτω	a(/ptw	v-sapafv-
ἅψασθαι	a(/yasqai	ἅπτω	a(/ptw	v--anm---
ἅψηται	a(/yhtai	ἅπτω	a(/ptw	v3sasm---
ἆθλον	a)=qlon	ἆθλον	a)=qlon	n-s---nn-
ἆθλον	a)=qlon	ἆθλον	a)=qlon	n-s---nv-
ἆθλον	a)=qlon	ἆθλον	a)=qlon	n-s---na-
ἆθλον	a)=qlon	ἆθλος	a)=qlos	n-s---ma-
ἆρά	a)=ra/	ἆρα	a)=ra	x--------
ἆρά	a)=ra/	αἴρω	ai)/rw	v1saia---
ἆρά	a)=ra/	αἴρω	ai)/rw	v1saia---
Ἀβδηρίτην	*)abdhri/thn	Ἀβδηρίτης	*)abdhri/ths	n-s---ma-
Ἀβουλήτου	*)aboulh/tou	ἀβούλητος	a)bou/lhtos	n-s---mg-
Ἀβουλήτου	*)aboulh/tou	ἀβούλητος	a)bou/lhtos	n-s---fg-
Ἀβουλήτου	*)aboulh/tou	ἀβούλητος	a)bou/lhtos	n-s---ng-
Ἀβουλίτην	*)abouli/thn	Ἀβουλίτης	*)abouli/ths	n-s---ma-
Ἀθηναίοις	*)aqhnai/ois	Ἀθήναια	*)aqh/naia	n-p---nd-
Ἀθηναίοις	*)aqhnai/ois	Ἀθήναιον	*)aqh/naion	n-p---nd-
Ἀθηναίοις	*)aqhnai/ois	Ἀθήναιος	*)aqh/naios	n-p---md-
Ἀθηναίοις	*)aqhnai/ois	Ἀθηναῖος	*)aqhnai=os	a-p---md-
Ἀθηναίοις	*)aqhnai/ois	Ἀθηναῖος	*)aqhnai=os	a-p---nd-
Ἀθηναίους	*)aqhnai/ous	Ἀθήναιος	*)aqh/naios	n-p---ma-
Ἀθηναίους	*)aqhnai/ous	Ἀθηναῖος	*)aqhnai=os	a-p---ma-
Ἀθηναίων	*)aqhnai/wn	Ἀθήναια	*)aqh/naia	n-p---ng-
Ἀθηναίων	*)aqhnai/wn	Ἀθήναιον	*)aqh/naion	n-p---ng-
Ἀθηναίων	*)aqhnai/wn	Ἀθήναιος	*)aqh/naios	n-p---mg-
Ἀθηναίων	*)aqhnai/wn	Ἀθηναῖος	*)aqhnai=os	a-p---fg-
Ἀθηναίων	*)aqhnai/wn	Ἀθηναῖος	*)aqhnai=os	a-p---mg-
Ἀθηναίων	*)aqhnai/wn	Ἀθηναῖος	*)aqhnai=os	a-p---ng-
Ἀθηναῖοι	*)aqhnai=oi	Ἀθηναῖος	*)aqhnai=os	a-p---mn-
Ἀθηναῖοι	*)aqhnai=oi	Ἀθηναῖος	*)aqhnai=os	a-p---mv-
Ἀθηναῖος	*)aqhnai=os	Ἀθηναῖος	*)aqhnai=os	a-s---mn-
Ἀθηνόδωρον	*)aqhno/dwron	Ἀθηνόδωρος	*)aqhno/dwros	n-s---ma-
Ἀθηνόδωρος	*)aqhno/dwros	Ἀθηνόδωρος	*)aqhno/dwros	n-s---mn-
Ἀθηνᾷ	*)aqhna=|	Ἀθήνη-πλ	*)aqh/nh-pl	n-s---fd-
Ἀθήναις	*)aqh/nais	Ἀθῆναι	*)aqh=nai	n-p---fd-
Ἀθήνας	*)aqh/nas	Ἀθήνευς	*)aqh/neus	n-p---ma-
Ἀθήνας	*)aqh/nas	Ἀθῆναι	*)aqh=nai	n-p---fa-
Ἀθήνας	*)aqh/nas	Ἀθῆναι	*)aqh=nai	n-s---fg-
Ἀθήνησιν	*)aqh/nhsin	Ἀθήνευς	*)aqh/neus	n-p---md-
Ἀθήνησιν	*)aqh/nhsin	Ἀθῆναι	*)aqh=nai	d--------
Ἀκαρνάν	*)akarna/n	Ἀκαρνάν	*)akarna/n	n-s---mn-
Ἀκαρνάν	*)akarna/n	Ἀκαρνάν	*)akarna/n	n-s---mv-
Ἀκαρνάν	*)akarna/n	Ἀκαρνάν	*)akarna/n	n-s---mn-
Ἀκαρνάν	*)akarna/n	Ἀκαρνάν	*)akarna/n	n-s---mv-
Ἀλεξανδρεῖς	*)alecandrei=s	Ἀλεξανδρεύς	*)alecandreu/s	n-p---ma-
Ἀλεξανδρεῖς	*)alecandrei=s	Ἀλεξανδρεύς	*)alecandreu/s	n-p---mn-
Ἀλεξανδρεῖς	*)alecandrei=s	Ἀλεξανδρεύς	*)alecandreu/s	n-p---mv-
Ἀλεξανδριστήν	*)alecandristh/n	Ἀλεξανδριστής	*)alecandristh/s	n-s---ma-
Ἀλεξανδρόπολιν	*)alecandro/polin	Ἀλεξανδρόπολις	*)alecandro/polis	n-s---ma-
Ἀλεξανδρῶδες	*)alecandrw=des	Ἀλεξανδρώδης	*)alecandrw/dhs	n-s---mv-
Ἀλεξανδρῶδες	*)alecandrw=des	Ἀλεξανδρώδης	*)alecandrw/dhs	n-s---fv-
Ἀλεξανδρῶδες	*)alecandrw=des	Ἀλεξανδρώδης	*)alecandrw/dhs	n-s---nn-
Ἀλεξανδρῶδες	*)alecandrw=des	Ἀλεξανδρώδης	*)alecandrw/dhs	n-s---nv-
Ἀλεξανδρῶδες	*)alecandrw=des	Ἀλεξανδρώδης	*)alecandrw/dhs	n-s---na-
Ἀλεξάνδρου	*)aleca/ndrou	Ἀλέξανδρος	*)ale/candros	n-s---mg-
Ἀλεξάνδρου	*)aleca/ndrou	ἀλέξανδρος	a)le/candros	n-s---mg-
Ἀλεξάνδρου	*)aleca/ndrou	ἀλέξανδρος	a)le/candros	n-s---fg-
Ἀλεξάνδρου	*)aleca/ndrou	ἀλέξανδρος	a)le/candros	n-s---ng-
Ἀλεξάνδρους	*)aleca/ndrous	Ἀλέξανδρος	*)ale/candros	n-p---ma-
Ἀλεξάνδρους	*)aleca/ndrous	ἀλέξανδρος	a)le/candros	n-p---ma-
Ἀλεξάνδρους	*)aleca/ndrous	ἀλέξανδρος	a)le/candros	n-p---fa-
Ἀλεξάνδρῳ	*)aleca/ndrw|	Ἀλέξανδρος	*)ale/candros	n-s---md-
Ἀλεξάνδρῳ	*)aleca/ndrw|	ἀλέξανδρος	a)le/candros	n-s---md-
Ἀλεξάνδρῳ	*)aleca/ndrw|	ἀλέξανδρος	a)le/candros	n-s---fd-
Ἀλεξάνδρῳ	*)aleca/ndrw|	ἀλέξανδρος	a)le/candros	n-s---nd-
Ἀλκέτᾳ	*)alke/ta|	Ἀλκέτας	*)alke/tas	n-s---md-
Ἀλλά	*)alla/	ἀλλά	a)lla/	d--------
Ἀλέξανδρε	*)ale/candre	Ἀλέξανδρος	*)ale/candros	n-s---mv-
Ἀλέξανδρε	*)ale/candre	ἀλέξανδρος	a)le/candros	n-s---mv-
Ἀλέξανδρε	*)ale/candre	ἀλέξανδρος	a)le/candros	n-s---fv-
Ἀλέξανδρον	*)ale/candron	Ἀλέξανδρος	*)ale/candros	n-s---ma-
Ἀλέξανδρον	*)ale/candron	ἀλέξανδρος	a)le/candros	n-s---ma-
Ἀλέξανδρον	*)ale/candron	ἀλέξανδρος	a)le/candros	n-s---fa-
Ἀλέξανδρον	*)ale/candron	ἀλέξανδρος	a)le/candros	n-s---nn-
Ἀλέξανδρον	*)ale/candron	ἀλέξανδρος	a)le/candros	n-s---nv-
Ἀλέξανδρον	*)ale/candron	ἀλέξανδρος	a)le/candros	n-s---na-
Ἀλέξανδρος	*)ale/candros	Ἀλέξανδρος	*)ale/candros	n-s---mn-
Ἀλέξανδρος	*)ale/candros	ἀλέξανδρος	a)le/candros	n-s---mn-
Ἀλέξανδρος	*)ale/candros	ἀλέξανδρος	a)le/candros	n-s---fn-
Ἀλέξανδρόν	*)ale/candro/n	Ἀλέξανδρος	*)ale/candros	n-s---ma-
Ἀλέξανδρόν	*)ale/candro/n	ἀλέξανδρος	a)le/candros	n-s---ma-
Ἀλέξανδρόν	*)ale/candro/n	ἀλέξανδρος	a)le/candros	n-s---fa-
Ἀλέξανδρόν	*)ale/candro/n	ἀλέξανδρος	a)le/candros	n-s---nn-
Ἀλέξανδρόν	*)ale/candro/n	ἀλέξανδρος	a)le/candros	n-s---nv-
Ἀλέξανδρόν	*)ale/candro/n	ἀλέξανδρος	a)le/candros	n-s---na-
Ἀλέξιππον	*)ale/cippon	Ἀλέξιππος	*)ale/cippos	n-s---ma-
Ἀμαζόνα	*)amazo/na	Ἀμαζών	*)amazw/n	n-s---fa-
Ἀμαζόνος	*)amazo/nos	Ἀμαζών	*)amazw/n	n-s---fg-
Ἀμύντας	*)amu/ntas	Ἀμύντας	*)amu/ntas	n-p---ma-
Ἀμύντας	*)amu/ntas	Ἀμύντας	*)amu/ntas	n-s---mn-
Ἀμύντας	*)amu/ntas	ἀμύντης	a)mu/nths	n-p---ma-
Ἀμύντας	*)amu/ntas	ἀμύντης	a)mu/nths	n-s---mn-
Ἀναξάρχου	*)anaca/rxou	Ἀνάξαρχος	*)ana/carxos	n-s---mg-
Ἀναξάρχου	*)anaca/rxou	Ἀναξάρχος	*)anaca/rxos	n-s---mg-
Ἀνδρομάχης	*)androma/xhs	Ἀνδρομάχη	*)androma/xh	n-s---fg-
Ἀνδρομάχης	*)androma/xhs	ἀνδρομάχος	a)ndroma/xos	a-s---fg-
Ἀνδρόκοττος	*)andro/kottos	Ἀνδρόκοττος	*)andro/kottos	n-s---mn-
Ἀντιγένης	*)antige/nhs	Ἀντιγένης	*)antige/nhs	n-p---ma-
Ἀντιγένης	*)antige/nhs	Ἀντιγένης	*)antige/nhs	n-p---mn-
Ἀντιγένης	*)antige/nhs	Ἀντιγένης	*)antige/nhs	n-p---mv-
Ἀντιγένης	*)antige/nhs	Ἀντιγένης	*)antige/nhs	n-s---mn-
Ἀντιγόνη	*)antigo/nh	Ἀντιγόνη	*)antigo/nh	n-s---fn-
Ἀντιγόνη	*)antigo/nh	Ἀντιγόνη	*)antigo/nh	n-s---fv-
Ἀντιγόνου	*)antigo/nou	Ἀντίγονος	*)anti/gonos	n-s---mg-
Ἀντιγόνῃ	*)antigo/nh|	Ἀντιγόνη	*)antigo/nh	n-s---fd-
Ἀντικλείδης	*)antiklei/dhs	Ἀντικλείδης	*)antiklei/dhs	n-s---mn-
Ἀντιλιβάνῳ	*)antiliba/nw|	Ἀντιλίβανος	*)antili/banos	n-s---md-
Ἀντιπάτρου	*)antipa/trou	Ἀντίπατρος	*)anti/patros	n-s---mg-
Ἀντιπάτρῳ	*)antipa/trw|	Ἀντίπατρος	*)anti/patros	n-s---md-
Ἀντίπατρον	*)anti/patron	Ἀντίπατρος	*)anti/patros	n-s---ma-
Ἀνάξαρχον	*)ana/carxon	Ἀνάξαρχος	*)ana/carxos	n-s---ma-
Ἀνάξαρχον	*)ana/carxon	Ἀναξάρχος	*)anaca/rxos	n-s---ma-
Ἀνάξαρχος	*)ana/carxos	Ἀνάξαρχος	*)ana/carxos	n-s---mn-
Ἀνάξαρχος	*)ana/carxos	Ἀναξάρχος	*)anaca/rxos	n-s---mn-
Ἀνάξαρχόν	*)ana/carxo/n	Ἀνάξαρχος	*)ana/carxos	n-s---ma-
Ἀνάξαρχόν	*)ana/carxo/n	Ἀναξάρχος	*)anaca/rxos	n-s---ma-
Ἀπελλῆς	*)apellh=s	Ἀπελλᾶς	*)apella=s	n-s---mn-
Ἀπελλῆς	*)apellh=s	Ἀπελλῆς	*)apellh=s	n-s---mn-
Ἀπελλῆς	*)apellh=s	ἀπελλάζω	a)pella/zw	v2sfia---
Ἀπολλοδώρου	*)apollodw/rou	Ἀπολλόδωρος	*)apollo/dwros	n-s---mg-
Ἀπόλλων	*)apo/llwn	Ἀπόλλων	*)apo/llwn	n-s---mn-
Ἀπόλλων	*)apo/llwn	Ἀπόλλων	*)apo/llwn	n-s---mv-
Ἀραβίαν	*)arabi/an	Ἄραψ	*)/aray	a-s---fa-
Ἀραβίαν	*)arabi/an	Ἀράβιος	*)ara/bios	a-s---fa-
Ἀραβίαν	*)arabi/an	Ἀραβία	*)arabi/a	n-s---fa-
Ἀρβήλοις	*)arbh/lois	Ἄρβηλα	*)/arbhla	n-p---nd-
Ἀρβήλοις	*)arbh/lois	ἄρβηλος	a)/rbhlos	n-p---md-
Ἀριστοτέλει	*)aristote/lei	Ἀριστοτέλης	*)aristote/lhs	n-d---mn-
Ἀριστοτέλει	*)aristote/lei	Ἀριστοτέλης	*)aristote/lhs	n-d---mv-
Ἀριστοτέλει	*)aristote/lei	Ἀριστοτέλης	*)aristote/lhs	n-d---ma-
Ἀριστοτέλει	*)aristote/lei	Ἀριστοτέλης	*)aristote/lhs	n-s---md-
Ἀριστοτέλει	*)aristote/lei	Ἀριστοτέλης	*)aristote/lhs	n-s---md-
Ἀριστοτέλην	*)aristote/lhn	Ἀριστοτέλης	*)aristote/lhs	n-s---ma-
Ἀριστοτέλης	*)aristote/lhs	Ἀριστοτέλης	*)aristote/lhs	n-p---ma-
Ἀριστοτέλης	*)aristote/lhs	Ἀριστοτέλης	*)aristote/lhs	n-p---mn-
Ἀριστοτέλης	*)aristote/lhs	Ἀριστοτέλης	*)aristote/lhs	n-p---mv-
Ἀριστοτέλης	*)aristote/lhs	Ἀριστοτέλης	*)aristote/lhs	n-s---mn-
Ἀριστοτέλους	*)aristote/lous	Ἀριστοτέλης	*)aristote/lhs	n-s---mg-
Ἀριστοφάνους	*)aristofa/nous	Ἀριστοφάνης	*)aristofa/nhs	n-s---mg-
Ἀριστάνδρου	*)arista/ndrou	Ἀρίστανδρος	*)ari/standros	a-s---mg-
Ἀριστάνδρου	*)arista/ndrou	Ἀρίστανδρος	*)ari/standros	a-s---ng-
Ἀριστάνδρῳ	*)arista/ndrw|	Ἀρίστανδρος	*)ari/standros	a-s---md-
Ἀριστάνδρῳ	*)arista/ndrw|	Ἀρίστανδρος	*)ari/standros	a-s---nd-
Ἀριστόβουλος	*)aristo/boulos	Ἀριστόβουλος	*)aristo/boulos	n-s---mn-
Ἀριστόβουλος	*)aristo/boulos	ἀριστόβουλος	a)risto/boulos	a-s---mn-
Ἀριστόβουλός	*)aristo/boulo/s	Ἀριστόβουλος	*)aristo/boulos	n-s---mn-
Ἀριστόβουλός	*)aristo/boulo/s	ἀριστόβουλος	a)risto/boulos	a-s---mn-
Ἀριστόκριτον	*)aristo/kriton	Ἀριστόκριτος	*)aristo/kritos	n-s---ma-
