frequency	elided_form	expanded_form	presentation_form	turns
1	νιʹκώμεθ’		νιʹκώμεθ’	urn:cts:fuTeaching:blackwell.hq.2026:9.20.token.5
1	οὔποθ’		οὔποθ’	urn:cts:fuTeaching:blackwell.hq.2026:16.17.token.13
1	ὅτ’		ὅτ’	urn:cts:fuTeaching:blackwell.hq.2026:14.7.token.10
1	ἤλθετ’		ἤλθετ’	urn:cts:fuTeaching:blackwell.hq.2026:13.14.token.3
1	θ’	τε	τε	urn:cts:fuTeaching:blackwell.hq.2026:9.24.token.22
1	οὐδ’	οὐδέ	οὐδέ	urn:cts:fuTeaching:blackwell.hq.2026:15.7.token.16
1	βούλεσθ’		βούλεσθ’	urn:cts:fuTeaching:blackwell.hq.2026:12.13.token.12
1	ὥσθ’		ὥσθ’	urn:cts:fuTeaching:blackwell.hq.2026:10.10.token.40
1	λύοιτ’		λύοιτ’	urn:cts:fuTeaching:blackwell.hq.2026:4.6.token.10
1	ἥξετ’		ἥξετ’	urn:cts:fuTeaching:blackwell.hq.2026:8.27.token.4
1	γενοίμεθ’		γενοίμεθ’	urn:cts:fuTeaching:blackwell.hq.2026:13.15.token.30
