form	token_urn	expanded_form	presentation_form
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:689.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:699.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:701.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:706.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:724.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:735.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:743.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:754.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:761.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:772.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:775.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:822.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:848.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:885.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:886.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:894.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:903.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:903.1.text.token.8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:915.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:925.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:940.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:941.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:942.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:948.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:965.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:971.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:972.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:975.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:977.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:980.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:993.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:999.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1006.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1019.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1027.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1037.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.f`u.sp:1039.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1050.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1060.1.text.token.3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1078.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1083.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1084.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1106.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1111.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1113.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1118.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1127.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1135.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1140.1.text.token.6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1142.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1144.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1154.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1158.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1164.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1185.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1200.1.text.token.4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1238.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1238.1.text.token.8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1243.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1247.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1253.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1266.1.text.token.5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1274.1.text.token.7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1285.1.text.token.2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1287.1.text.token.2	δέ	δέ
εἰμ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:1077.2.text.token.2		εἰμ’
εἰσδέδορκ’	urn:cts:greekLit:tlg0006.tlg006.fu.sp:615.1.text.token.4		εἰσδέδορκ’
