form	token_urn	expanded_form	presentation_form
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:851.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:852.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:854.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:857.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:874.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:889.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:900.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:918.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:921.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:924.1.text.token9	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:925.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:928.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:930.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:938.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:940.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:943.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:945.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:946.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:951.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:957.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:963.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:972.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:978.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:985.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:998.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1008.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1027.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1036.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1040.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1041.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1051.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1059.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1060.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1063.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1066.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1072.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1078.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1083.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1086.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1093.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1101.1.text.token3	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1104.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1107.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1112.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1114.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1117.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1133.1.text.token5	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1142.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1170.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1182.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1189.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1191.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1192.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1194.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1198.1.text.token6	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1204.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1209.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1214.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1224.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1244.1.text.token8	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1246.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1247.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1250.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1254.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1258.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1273.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1276.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1282.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1288.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1303.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1306.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1325.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1335.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1347.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1349.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1351.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1357.1.text.token4	δέ	δέ
εἴθ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:282.2.text.token1	εἴτε	εἴτε
εἴθ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1061.1.text.token1	εἴτε	εἴτε
εἴμ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1127.1.text.token4	εἴμι	εἴμι
εἴφ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:250.1.text.token1		εἴφ’
εἵλετ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:821.1.text.token3		εἵλετ’
εἶμ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1134.1.text.token3	εἶμι	εἶμι
εἶπ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:781.1.text.token3	εἶπε	εἶπε
εἶπ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:793.1.text.token2	εἶπε	εἶπε
εἶπ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:979.1.text.token4	εἶπε	εἶπε
εἶτ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:922.1.text.token3	εἶτε	εἶτε
εἶτ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:1058.1.text.token8	εἶτε	εἶτε
εἶφ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:33.1.text.token5		εἶφ’
εἶχ’	urn:cts:greekLit:tlg0006.tlg012.fu.sp:20.1.text.token4		εἶχ’
