form	token_urn	expanded_form	presentation_form
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1102.1.text.token7	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1119.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1138.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1157.1.text.token4	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1171.1.text.token2	δέ	δέ
δ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1195.1.text.token2	δέ	δέ
εἰμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:51.1.text.token2		εἰμ’
εἰμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:471.1.text.token9		εἰμ’
εἰμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1185.1.text.token8		εἰμ’
εἰποῦσ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:487.1.text.token2		εἰποῦσ’
εἰσῆλθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:14.1.text.token2		εἰσῆλθ’
εἴμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:442.1.text.token7	εἴμι	εἴμι
εἴσαγ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:11.1.text.token5		εἴσαγ’
εἴσειμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:970.1.text.token1		εἴσειμ’
εἶτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:85.1.text.token1	εἶτε	εἶτε
εἶτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:312.1.text.token6	εἶτε	εἶτε
εἶτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:397.1.text.token3	εἶτε	εἶτε
εἶτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:562.1.text.token1	εἶτε	εἶτε
εἶχ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:427.1.text.token3		εἶχ’
εὑρόνθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:272.1.text.token2		εὑρόνθ’
θύμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:450.1.text.token2		θύμ’
θύμ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:480.1.text.token2		θύμ’
θύραζ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:358.1.text.token8		θύραζ’
θύραζ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:825.1.text.token4		θύραζ’
θ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:985.1.text.token2	τε	τε
καθῆσθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:543.1.text.token1		καθῆσθ’
καθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:727.1.text.token5	κατά	κατά
καταγιγαρτίσ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:275.1.text.token1		καταγιγαρτίσ’
κατ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:202.1.text.token3	κατά	κατά
κατ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:250.1.text.token4	κατά	κατά
κατ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:591.1.text.token3	κατά	κατά
κατ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:941a.text.token1	κατά	κατά
κατ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1174.1.text.token4	κατά	κατά
κἀνθάδ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1130.1.text.token6		κἀνθάδ’
κἀπέπρατ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:522.1.text.token4		κἀπέπρατ’
κἄπειθ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:1172.1.text.token4		κἄπειθ’
κἄπειτ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:126.1.text.token1	κἄπειτε	κἄπειτε
κάκιστ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:151.1.text.token1	κάκιστε	κάκιστε
κάκιστ’	urn:cts:greekLit:tlg0019.tlg001.fu-sp.tok:476.1.text.token1	κάκιστε	κάκιστε
