frequency	elided_form	expanded_form	presentation_form	turns
4	κατ’	κατά	κατά	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:336.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:485.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:508.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:940.1.text.token5
4	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:172.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:270.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:392.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:1045.1.text.token2
4	τάσδ’		τάσδ’	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:196.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:346.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:378.1.text.token6,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:1012.1.text.token3
3	οὕνεκ’		οὕνεκ’	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:639.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:1007.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:1015.1.text.token4
3	τοῦδ’	τοῦδε	τοῦδε	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:319.1.text.token4,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:322.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:452.1.text.token4
3	μήτ’	μήτε	μήτε	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:413.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:611.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:611.1.text.token4
3	τάχ’		τάχ’	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:184.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:458.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:486.1.text.token3
3	ὧδ’		ὧδ’	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:345.1.text.token5,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:413.1.text.token5,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:744.1.text.token3
3	ἐφ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:6.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:103.1.text.token2,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:978.1.text.token2
3	τῆσδ’	τῆσδε	τῆσδε	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:20.1.text.token1,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:483.1.text.token5,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:713.1.text.token3
2	μήποτ’		μήποτ’	urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:617.1.text.token3,urn:cts:greekLit:tlg0085.tlg001.fu-sp.tok:943.1.text.token4
