frequency	elided_form	expanded_form	presentation_form	turns
8	τάδ’	τάδε	τάδε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:349.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:389.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:436.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:469.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:480.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:672.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:927.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:949.1.text.token2
7	μηδ’	μηδέ	μηδέ	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:134.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:220.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:362.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:714.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:801.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:823.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:942.1.text.token1
6	παρ’	παρά	παρά	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:31.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:213.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:847.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:856.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:857.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:880.1.text.token2
6	τιν’	τινα	τινα	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:271.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:379.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:765.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:889.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:889.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:895.1.text.token3
6	τήνδ’		τήνδ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:140.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:406.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:688.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:711.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:735.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:915.1.text.token1
5	ἔστ’	ἔστε	ἔστε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:191.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:449.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:648.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:689.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:823.1.text.token2
5	ὑπ’	ὑπό	ὑπό	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:183.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:368.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:377.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:807.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:1033.1.text.token5
5	ἐπ’	ἐπί	ἐπί	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:10.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:40.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:108.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:560.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:806.1.text.token3
5	τῆσδ’	τῆσδε	τῆσδε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:57.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:288.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:732.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:834.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:852.1.text.token2
4	οὔτ’		οὔτ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:56.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:411.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:412.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:703.1.text.token1
4	ὅδ’		ὅδ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:252.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:316.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:577.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:752.1.text.token2
4	τοῦδ’	τοῦδε	τοῦδε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:578.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:645.1.text.token7,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:652.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:884.1.text.token3
4	οὔποτ’		οὔποτ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:132.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:552.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:561.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:857.1.text.token4
3	πάντ’	πάντα	πάντα	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:275.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:502.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:650.1.text.token6
3	κατ’	κατά	κατά	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:310.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:692.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:930.1.text.token5
3	ταῦτ’	ταῦτα	ταῦτα	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:451.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:643.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:799.1.text.token2
3	μήτ’	μήτε	μήτε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:526.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:696.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:861.1.text.token1
3	ὑφ’		ὑφ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:95.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:359.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:359a.text.token3
3	γ’	γε	γε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:258.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:435.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:596.1.text.token3
3	ποτ’	ποτε	ποτε	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:50.1.text.token2,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:175.1.text.token6,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:408.1.text.token2
3	ὧδ’		ὧδ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:95.1.text.token5,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:357.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:357a.text.token4
3	ἄνασσ’		ἄνασσ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:235.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:443.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:892.1.text.token1
3	γένοιτ’		γένοιτ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:284.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:584.1.text.token1,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:663.1.text.token4
3	τῇδ’		τῇδ’	urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:720.1.text.token3,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:888.1.text.token4,urn:cts:greekLit:tlg0085.tlg007.fu-sp.tok:902.1.text.token5
