form	token_urn	expanded_form	presentation_form
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:290.1.text.token.7	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:290.1.text.token.11	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:296.3.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:302.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:330.1.text.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:370.1.text.token.6	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:377.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:417.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:426.1.text.token.3	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:490.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:492.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:497.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:526.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:546.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:567.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:570.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:603.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:620.1.text.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:648.1.text.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:672.1.text.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:683.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:706.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:774.1.text.token.8	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:782.1.text.token.3	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:791.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:818.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:822.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:850.1.text.token.2	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:852.1.text.token.4	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:857.1.text.token.5	δέ	δέ
δʼ	urn:cts:greekLit:tlg0019.tlg009.fu.sp:859.1.text.token.2	δέ	δέ
